,Unnamed: 0,videoId,scanTimeStamp,videoExactPublishDate,creatorSubscriberNumber,videoTrendsRanking,videoLengthSeconds,videoType,videoCategory,trendingCountry,exactViewNumber,numberLikes,numberOfComments,isCreatorVerified,videoKeywords,Epoch,firstTrendingTime,timeToTrendSeconds,isTrend
423,86,CsypIF2PxhU,2023-12-19 04:17:56.262381568+00:00,2023-12-15 17:00:04+00:00,1500000,36,1860,Recently Trending,Entertainment,FR,204132,24000.0,988.0,True,"['Henry', 'Le Rire jaune', 'Kevin Tran', 'Henry Tran', 'Cyprien', 'Locklear', 'Squeezie', 'Gotaga', 'Doigby', 'Mastu', 'Amixem', 'LOAT', 'Joyca', 'Théodore', 'Amine', ""Amine m'a tué"", 'Francis Ngannou', 'SEB', 'A CONTRE COURANT', 'MMA', 'UFC', 'Jon Jones', 'La sueur', 'RMC SPORT', 'PFL', 'Tyson Fury', 'Boxing', 'Cameroune', 'Documentaire', 'Afrique', 'Seb la frite', 'Léna situation', 'Histoire', 'Mike Tyson', 'Mohammed Ali', 'Boxe anglaise', 'Ciryl Gane', 'Cedric Doumbe', 'Le Flash Back', 'Boxing Academy France']",4,2023-12-19 01:03:55.763489024+00:00,288231.763489024,True
424,87,AzmDNvoQc0g,2023-12-19 04:17:56.262381568+00:00,2023-12-14 23:01:09+00:00,2470000,37,207,Recently Trending,Music,FR,317458,6500.0,339.0,False,"['Djadja', 'Dinaz', 'Alpha', 'Hip hop', 'rap', 'carré music', 'allpoints', 'planète rap', 'Djadja dinaz', 'aïcha', 'elle est sensible']",4,2023-12-19 01:03:55.763489024+00:00,352966.763489024,True
425,88,jx2p0Z6ITuA,2023-12-19 04:17:56.262381568+00:00,2023-12-14 11:00:38+00:00,932000,38,194,Recently Trending,Music,FR,155898,6100.0,998.0,False,"['Rohff', 'Francis Aboikoni', 'Housni Mkouboi', 'Loyauté']",4,2023-12-19 01:03:55.763489024+00:00,396197.763489024,True
426,89,X3iJvZNDp9Y,2023-12-19 04:17:56.262381568+00:00,2023-12-02 11:00:27+00:00,602000,39,4750,Recently Trending,Entertainment,FR,1926160,90000.0,608.0,True,"['RASKA', 'Joyca', 'Djilsi', 'Maxime Biaggi', 'Le pire', 'vends ton skeud', 'mastu', 'michou', 'theodort']",4,2023-12-19 01:03:55.763489024+00:00,1433008.763489024,True
427,90,BOQ1FdoBBmI,2023-12-19 04:17:56.262381568+00:00,2023-12-16 08:59:24+00:00,850000,40,719,Recently Trending,Film & Animation,FR,250543,30000.0,1100.0,True,"['théorie', 'Chronik Fiction', 'Fabio Soares', 'Mike Zonnenberg', 'cinéma', 'web-série', 'série digitale', 'analyse', 'critique', 'film', 'chronique', 'berlin', 'lacasadepapel', 'netflix', 'berlin trailer', 'berlin bande annonce vf', 'berlin bande annonce fr']",4,2023-12-19 01:03:55.763489024+00:00,230671.763489024,True
428,91,UUYtl783ZS0,2023-12-19 04:17:56.262381568+00:00,2023-12-05 18:00:20+00:00,442000,41,7361,Recently Trending,Music,FR,842256,23000.0,696.0,True,"['humour', 'emission', 'lateshow', 'live', 'stream', 'streaming', 'interview', 'happening', 'maximebiaggi', 'grimkujow', 'twitch']",4,2023-12-19 01:03:55.763489024+00:00,1148615.763489024,True
429,92,n_Dd7h_7cOM,2023-12-19 04:17:56.262381568+00:00,2023-12-15 17:00:47+00:00,987000,42,181,Recently Trending,Music,FR,273037,8300.0,171.0,False,"['filtré', 'timal filtré', 'timal gazo', 'gazo filtré', 'timal', 'timal caméléon', 'booba caméléon', 'timal booba', 'timal gazo filtré', 'timal booba caméléon', 'timal vatos', 'timal chien', 'sdm bolide allemand', 'timal la 15', 'timal la 16', 'timal la 14', 'Timal zed', 'zed timal', 'timal feat zed', 'zed feat timal', 'timal sur écoute', 'sur écoute timal', 'zed sur écoute', 'sur écoute zed', 'timal zed écoute', 'écoute zed timal', 'clip timal zed', 'timal zed clip', 'clip zed timal', 'zed timal clip', 'gazo timal', 'booba timal']",4,2023-12-19 01:03:55.763489024+00:00,288188.763489024,True
430,93,4R7vRFGJr3k,2023-12-19 04:17:56.262381568+00:00,2023-12-17 14:59:58+00:00,28400000,43,191,Recently Trending,Music,FR,4254752,464000.0,45000.0,True,"['JYP Entertainment', 'JYP', 'ITZY', '있지', 'イッチ', '예지', '리아', '류진', '채령', '유나', 'YEJI', 'LIA', 'RYUJIN', 'CHAERYEONG', 'YUNA', 'イェジ', 'リア', 'リュジン', 'チェリョン', 'ユナ', 'อิทจี', 'เยจี', 'ลีอา', 'รยูจิน', 'แชรยอง', 'ยูนา', 'ITZY VIDEOS', 'ITZY BEHIND', 'MV', 'ITZY MV', 'ITZY MUSIC VIDEOS', 'Teaser', 'ITZY Teaser', 'ITZY VLOG', 'VLOG', ""IT'z Different"", ""IT'z ICY"", ""IT'z ME"", 'Not Shy', 'GUESS WHO', 'CRAZY IN LOVE', 'DALLA DALLA', 'ICY', 'WANNABE', '마.피.아.IN THE MORNING', 'LOCO', 'ITZY?ITZY!', 'ITZY CHECKMATE', 'CHECKMATE', 'ITZY COMEBACK', 'SNEAKERS', 'Boys Like You', 'CHESHIRE', 'KILL MY DOUBT', 'CAKE', 'BORN TO BE']",4,2023-12-19 01:03:55.763489024+00:00,122637.763489024,True
431,94,6f1Bg-fqBRg,2023-12-19 04:17:56.262381568+00:00,2023-12-17 10:00:12+00:00,367000,44,2566,Recently Trending,Entertainment,FR,128274,11000.0,438.0,True,"['one piece', 'one piece théorie', 'one piece theory', 'one', 'piece', 'theorie', 'one piece 1088', 'one piece chapitre', 'one piece spoil', 'Luffy', 'Nika', 'Gomu gomu no mi', 'hito hito no mi model nika', 'Joyboy', 'Haki', 'devil fruit', ""L'HISTOIRE DE LUFFY ET LA FIN DE ONE PIECE EXPLIQUÉE !"", 'Barbe Noire', 'Marshall D. teach', 'Teach vs Luffy', 'la disparition du gomu gomu no mi', 'Haki des rois', 'Luffy éveil', 'One Piece 1102', 'one piece review', 'Goji', 'anime', 'manga', 'Oda', 'iceberg one piece']",4,2023-12-19 01:03:55.763489024+00:00,140623.763489024,True
432,95,7gA9o4myieI,2023-12-19 04:17:56.262381568+00:00,2023-12-10 17:00:10+00:00,270000,45,9940,Recently Trending,Comedy,FR,275677,6700.0,1000.0,True,"['Seb Mellia', 'Humour', 'stand up', 'sketch', 'one man show', 'spectacle', 'vlog', 'podcast', '4 comiques dans le vent', 'Seb Mellia ne perd jamais', 'impro', 'show', 'drole', 'humoriste', 'divertissement', 'émission', 'Jerome Niel', 'Maxime', 'Blandine Lehout', 'Quick n toast', 'bagarre', 'couple', 'Amsterdam', 'Japon', 'La Ferme Celebrité']",4,2023-12-19 01:03:55.763489024+00:00,720225.763489024,True
433,96,M9p7xS8nKFg,2023-12-19 04:17:56.262381568+00:00,2023-12-17 22:05:56+00:00,985000,46,11341,Recently Trending,Sports,FR,229770,11000.0,166.0,True,"['foot', 'football', 'streaming', 'direct', 'match', 'sowdred', 'ligue 1', 'paris saint germain', 'paris sg', 'paris', 'psg', 'lille osc', 'lille', 'losc', 'psg lille', 'psg vs lille', 'lille psg', 'lille vs psg', 'lille paris', 'lille vs paris', 'lille paris sg', 'lille vs paris sg', 'losc psg', 'losc vs psg', 'losc paris', 'losc vs paris', 'match en direct', 'matche en direct', 'match en direct aujourd-hui', 'lille psg live', 'losc psg live', 'lille paris live', 'psg lille live', 'psg live', 'messi', 'amazon prime live', 'amazon prime', 'psg match', 'leo']",4,2023-12-19 01:03:55.763489024+00:00,97079.763489024,True
434,97,HRfFR2z35hk,2023-12-19 04:17:56.262381568+00:00,2023-12-17 11:30:09+00:00,1370000,0,58,Short,Gaming,FR,564209,60000.0,423.0,True,"['fortnite', 'zetfar', 'lama', 'aléatoire', 'challenge', 'défi', 'stuff', 'skins', 'wazz', 'manette', 'chapitre 5', 'halloween', 'skin', 'chapitre 4', 'chapitre 4 saison 4', 'découverte', 'chapitre 1', 'cache', 'pleasant', 'park', 'chapter 1', 'zetfarcup', 'zetfarcupzb', 'zetfarcupzb fortnite', 'sprint', 'escalade', 'turbo', 'build', 'ravitaillements', '1 unreal', 'vs', 'tous', 'les', 'modes', 'sur', 'scuf', 'envision', 'pro', 'cheater', 'inoxtag', 'faire', 'top', 'dans', 'pays', 'du', 'monde', 'combo', 'tryhard', 'cachettes', 'saison OG', 'lego', 'lego fortnite', 'emote', 'exclusive', '10 items', 'attendus']",4,2023-12-19 01:03:55.763489024+00:00,135226.763489024,True
435,98,6MXIRMi1tS8,2023-12-19 04:17:56.262381568+00:00,2023-12-17 09:00:08+00:00,31300,1,60,Short,People & Blogs,FR,346004,24000.0,93.0,False,,4,2023-12-19 01:03:55.763489024+00:00,144227.763489024,True
436,99,ZjrQ11eSsJY,2023-12-19 04:17:56.262381568+00:00,2023-12-17 09:11:34+00:00,313000,2,60,Short,Science & Technology,FR,235789,18000.0,107.0,True,,4,2023-12-19 01:03:55.763489024+00:00,143541.763489024,True
437,100,9P6xy-AC9Is,2023-12-19 04:17:56.262381568+00:00,2023-12-17 12:41:14+00:00,1980000,3,42,Short,Entertainment,FR,230607,15000.0,21.0,True,,4,2023-12-19 01:03:55.763489024+00:00,130961.763489024,True
438,101,r1R7JgStaBw,2023-12-19 04:17:56.262381568+00:00,2023-12-17 11:30:20+00:00,40900,4,47,Short,Gaming,FR,188991,10000.0,9.0,False,"['minecraft', 'minecraft ninjaxx', 'ninjaxx', 'ninjax', 'unchained', 'unchained_off', 'unchained off', 'fortnite', 'gaming', 'mise à jour', 'fortnite mise à jour', 'vbucks', 'unchained minecraft', 'mc', 'fuze', 'troll minecraft', 'noob minecraft', 'aventure', 'fuze 3', 'minecraft mais', 'minecraft fr', 'cheat', 'cheat minecraft', 'tnt minecraft', 'mrbeast', 'mode', 'mode minecraft', 'bombe nucléaire', '100 tnt', 'golem']",4,2023-12-19 01:03:55.763489024+00:00,135215.763489024,True
439,102,DO3dTP9h6ho,2023-12-19 04:17:56.262381568+00:00,2023-12-17 12:10:00+00:00,134000,5,29,Short,Gaming,FR,142438,16000.0,42.0,False,"['minecraft', 'minecraft shorts', 'minecraft short', 'minecraft tuto', 'minecraft easy tuto', 'minecraft shorts tuto', 'minecraft easy shorts', 'minecraft tuto short', 'minecraft tutoriel', 'minecraft survival tuto', 'minecraft astuce', 'minecraft astuce shorts', 'minecraft astuce short', 'minecraft astuce débutant', 'minecraft funny', 'minecraft memes', 'minecraft meme', 'easycraft', 'seed cheat minecraft', 'stuff cheat seed minecraft', 'minecraft seed speedrun']",4,2023-12-19 01:03:55.763489024+00:00,132835.763489024,True
440,103,koGrjBe5kFE,2023-12-19 04:17:56.262381568+00:00,2023-12-17 10:00:34+00:00,31300,6,60,Short,People & Blogs,FR,188532,13000.0,78.0,False,,4,2023-12-19 01:03:55.763489024+00:00,140601.763489024,True
441,104,3mHwQzN2Po4,2023-12-19 04:17:56.262381568+00:00,2023-12-16 17:31:09+00:00,1770000,7,52,Short,People & Blogs,FR,461726,25000.0,81.0,True,,4,2023-12-19 01:03:55.763489024+00:00,199966.763489024,True
442,105,67rSnZKLef0,2023-12-19 04:17:56.262381568+00:00,2023-12-17 17:00:04+00:00,327000,8,58,Short,People & Blogs,FR,71351,4800.0,63.0,True,,4,2023-12-19 01:03:55.763489024+00:00,115431.763489024,True
443,106,BSop5zkR7KY,2023-12-19 04:17:56.262381568+00:00,2023-12-17 18:38:20+00:00,1010000,9,15,Short,Comedy,FR,84110,7700.0,118.0,True,,4,2023-12-19 01:03:55.763489024+00:00,109535.763489024,True
444,107,_Q4pcR5H2OE,2023-12-19 04:17:56.262381568+00:00,2023-12-16 09:30:17+00:00,290000,10,60,Short,Entertainment,FR,449324,72000.0,608.0,True,,4,2023-12-19 01:03:55.763489024+00:00,228818.763489024,True
445,108,iFDN9N-GIrw,2023-12-19 04:17:56.262381568+00:00,2023-12-16 10:05:05+00:00,751000,11,60,Short,Entertainment,FR,681726,,477.0,True,,4,2023-12-19 01:03:55.763489024+00:00,226730.763489024,True
446,109,9AYGP5imeWk,2023-12-19 04:17:56.262381568+00:00,2023-12-16 15:02:32+00:00,321000,12,60,Short,Entertainment,FR,407401,23000.0,37.0,True,,4,2023-12-19 01:03:55.763489024+00:00,208883.763489024,True
447,110,IMsEt4YBF3Q,2023-12-19 04:17:56.262381568+00:00,2023-12-16 17:20:20+00:00,22900,13,42,Short,Gaming,FR,257133,16000.0,33.0,False,,4,2023-12-19 01:03:55.763489024+00:00,200615.763489024,True
448,111,13DDTAbaL-A,2023-12-19 04:17:56.262381568+00:00,2023-12-17 17:00:01+00:00,271000,14,39,Short,Gaming,FR,88449,7600.0,28.0,True,"['fortnite', 'tuto', 'tutoriel', 'manette', 'dizo', 'dizosan', 'comment faire', 'top 1', 'fortnite défi', 'défi', 'challenge', ""s'entrainer"", 'mise a jour', 'maj', 'nouvelle saison', 'nouveau', 'top 10', 'new', 'technique', 'tournoi', 'best of', 'fortnite dizo', 'fortnite vbuck', 'fortnite skin', 'skin', 'vbuck', 'fortnite nouvelle saison', 'fortnite saison', 'fortnite xp', 'fortnite rare', 'map fortnite', 'fortnite ranked', 'ranked', 'fortnite boutique', 'fortnite unreal', 'fortnite lego', 'fortnite chapitre 5', 'fortnite rank', 'wazz', 'zetfar', 'unchained', 'fortnite mode']",4,2023-12-19 03:13:17.507140096+00:00,123196.507140096,True
449,0,bfmUsDJjBkU,2023-12-19 05:22:36.337806080+00:00,2023-12-17 10:02:00+00:00,5790000,0,4585,Now,Comedy,FR,2535696,184000.0,3200.0,True,"['Mastu', 'Mastus', 'Humour', 'Matsu', 'loat', 'mastu enfer', 'mastu michou', 'michou', 'mastu zafeel', 'zafeel', 'hctuan', 'mchou enfer']",5,2023-12-19 01:03:55.763489024+00:00,140515.763489024,True
450,1,9gAADPMt1FU,2023-12-19 05:22:36.337806080+00:00,2023-12-17 18:28:05+00:00,724000,1,1056,Now,Comedy,FR,343018,58000.0,1300.0,True,,5,2023-12-19 01:03:55.763489024+00:00,110150.763489024,True
451,2,LnW-DwBrWLk,2023-12-19 05:22:36.337806080+00:00,2023-12-17 15:59:59+00:00,4000000,0,827,Now,Comedy,FR,502315,40000.0,560.0,True,,5,2023-12-19 01:03:55.763489024+00:00,119036.763489024,True
452,3,K4GQRiuNpP0,2023-12-19 05:22:36.337806080+00:00,2023-12-17 16:00:33+00:00,1990000,1,2773,Now,Howto & Style,FR,309771,13000.0,442.0,False,,5,2023-12-19 01:03:55.763489024+00:00,119002.763489024,True
453,4,9RhWXPcKBI8,2023-12-19 05:22:36.337806080+00:00,2023-12-16 17:00:01+00:00,219000000,2,1627,Now,Entertainment,FR,64394067,3000000.0,50000.0,True,,5,2023-12-19 01:03:55.763489024+00:00,201834.763489024,True
454,5,aZOiDNzoeWQ,2023-12-19 05:22:36.337806080+00:00,2023-12-17 10:17:24+00:00,9190000,3,1679,Now,Entertainment,FR,990477,64000.0,1700.0,True,"['michou', 'roue', 'tournes', 'souffres', 'vidéo', 'Tu']",5,2023-12-19 01:03:55.763489024+00:00,139591.763489024,True
455,6,M9p7xS8nKFg,2023-12-19 05:22:36.337806080+00:00,2023-12-17 22:05:56+00:00,985000,4,11341,Now,Sports,FR,229785,11000.0,166.0,True,"['foot', 'football', 'streaming', 'direct', 'match', 'sowdred', 'ligue 1', 'paris saint germain', 'paris sg', 'paris', 'psg', 'lille osc', 'lille', 'losc', 'psg lille', 'psg vs lille', 'lille psg', 'lille vs psg', 'lille paris', 'lille vs paris', 'lille paris sg', 'lille vs paris sg', 'losc psg', 'losc vs psg', 'losc paris', 'losc vs paris', 'match en direct', 'matche en direct', 'match en direct aujourd-hui', 'lille psg live', 'losc psg live', 'lille paris live', 'psg lille live', 'psg live', 'messi', 'amazon prime live', 'amazon prime', 'psg match', 'leo']",5,2023-12-19 01:03:55.763489024+00:00,97079.763489024,True
456,7,FuNLTys8xtQ,2023-12-19 05:22:36.337806080+00:00,2023-12-17 15:41:08+00:00,2510000,5,390,Now,Comedy,FR,309513,39000.0,624.0,True,"['kevin tran', 'kevin tran 陈科伟', 'rire jaune', 'le rire jaune', 'show jaune', 'le show jaune', 'kevin tran empereur', 'henry tran', 'cuisine', 'après mes toilettes', 'après mes toilettes ma cuisine', 'kevin tran cuisine', 'présentation de ma cuisine', 'cuisine tour', 'kitchen tour']",5,2023-12-19 01:03:55.763489024+00:00,120167.763489024,True
457,8,4R7vRFGJr3k,2023-12-19 05:22:36.337806080+00:00,2023-12-17 14:59:58+00:00,28400000,6,191,Now,Music,FR,4303372,466000.0,45000.0,True,"['JYP Entertainment', 'JYP', 'ITZY', '있지', 'イッチ', '예지', '리아', '류진', '채령', '유나', 'YEJI', 'LIA', 'RYUJIN', 'CHAERYEONG', 'YUNA', 'イェジ', 'リア', 'リュジン', 'チェリョン', 'ユナ', 'อิทจี', 'เยจี', 'ลีอา', 'รยูจิน', 'แชรยอง', 'ยูนา', 'ITZY VIDEOS', 'ITZY BEHIND', 'MV', 'ITZY MV', 'ITZY MUSIC VIDEOS', 'Teaser', 'ITZY Teaser', 'ITZY VLOG', 'VLOG', ""IT'z Different"", ""IT'z ICY"", ""IT'z ME"", 'Not Shy', 'GUESS WHO', 'CRAZY IN LOVE', 'DALLA DALLA', 'ICY', 'WANNABE', '마.피.아.IN THE MORNING', 'LOCO', 'ITZY?ITZY!', 'ITZY CHECKMATE', 'CHECKMATE', 'ITZY COMEBACK', 'SNEAKERS', 'Boys Like You', 'CHESHIRE', 'KILL MY DOUBT', 'CAKE', 'BORN TO BE']",5,2023-12-19 01:03:55.763489024+00:00,122637.763489024,True
458,9,vvnlLGFv2mI,2023-12-19 05:22:36.337806080+00:00,2023-12-17 11:00:45+00:00,1540000,7,2208,Now,Autos & Vehicles,FR,599337,43000.0,1200.0,True,,5,2023-12-19 01:03:55.763489024+00:00,136990.763489024,True
459,10,Ap7qPHeZcgM,2023-12-19 05:22:36.337806080+00:00,2023-12-17 07:18:06+00:00,1380000,8,481,Now,Entertainment,FR,328973,5000.0,357.0,False,"['colby covington', 'donald trump', 'droitufc', 'leon edwards', 'mma', 'sports de combat', 'ufc']",5,2023-12-19 01:03:55.763489024+00:00,150349.763489024,True
460,11,6f1Bg-fqBRg,2023-12-19 05:22:36.337806080+00:00,2023-12-17 10:00:12+00:00,367000,9,2566,Now,Entertainment,FR,128849,11000.0,439.0,True,"['one piece', 'one piece théorie', 'one piece theory', 'one', 'piece', 'theorie', 'one piece 1088', 'one piece chapitre', 'one piece spoil', 'Luffy', 'Nika', 'Gomu gomu no mi', 'hito hito no mi model nika', 'Joyboy', 'Haki', 'devil fruit', ""L'HISTOIRE DE LUFFY ET LA FIN DE ONE PIECE EXPLIQUÉE !"", 'Barbe Noire', 'Marshall D. teach', 'Teach vs Luffy', 'la disparition du gomu gomu no mi', 'Haki des rois', 'Luffy éveil', 'One Piece 1102', 'one piece review', 'Goji', 'anime', 'manga', 'Oda', 'iceberg one piece']",5,2023-12-19 01:03:55.763489024+00:00,140623.763489024,True
461,12,pIqARNahjJw,2023-12-19 05:22:36.337806080+00:00,2023-12-17 18:00:30+00:00,564000,10,545,Now,Science & Technology,FR,130866,15000.0,496.0,True,"['iphone', 'apple', 'imessage', 'rcs', 'bulle bleue', 'bulle verte', 'léo duff', 'beeper', 'android', 'ios']",5,2023-12-19 01:03:55.763489024+00:00,111805.763489024,True
462,13,n4hyVsz7FMA,2023-12-19 05:22:36.337806080+00:00,2023-12-17 09:00:27+00:00,2430000,11,2988,Now,Entertainment,FR,114687,10000.0,329.0,True,"['horia', 'youtubeuse', 'true crime', 'thread horreur', 'Horia horreur', 'horroria', 'histoire horreur', 'la sombre histoire de', 'sombre histoire Horia', 'Lady Diana', 'la sombre histoire de lady diana', 'sombre histoire lady diana', 'lady diana reportage', 'lady diana documentaire', 'famille royale', 'prince charles', 'reine elisabeth', 'aromazone', 'skincare', 'mystère', 'étrange', 'lady diana mystère', 'histoire de lady diana', 'lady di', 'princesse diana', 'théories', 'lady diana théories', 'affaire', 'histoire lady di']",5,2023-12-19 01:03:55.763489024+00:00,144208.763489024,True
463,14,tfht2Piljo8,2023-12-19 05:22:36.337806080+00:00,2023-12-17 12:07:22+00:00,492000,12,334,Now,Entertainment,FR,378544,2900.0,1500.0,True,,5,2023-12-19 01:03:55.763489024+00:00,132993.763489024,True
464,15,usTqmg0xNZY,2023-12-19 05:22:36.337806080+00:00,2023-12-15 16:22:26+00:00,7240000,13,2246,Now,Entertainment,FR,1862057,170000.0,4600.0,True,"['mcfly', 'carlito', 'golden moustache', 'fatshow', 'badass', 'dab', ""j'effectue"", 'le', 'et', 'on', 'appelle', 'des', 'gens', 'au', 'hasard']",5,2023-12-19 01:03:55.763489024+00:00,290489.763489024,True
465,16,SwlRSu0jjyU,2023-12-19 05:22:36.337806080+00:00,2023-12-17 16:25:00+00:00,8330000,14,985,Now,Comedy,FR,1625236,120000.0,1200.0,True,"['amixem', 'humour', 'delire']",5,2023-12-19 01:03:55.763489024+00:00,117535.763489024,True
466,17,FrTfxDY2eyI,2023-12-19 05:22:36.337806080+00:00,2023-12-17 16:23:46+00:00,315000,15,621,Now,Comedy,FR,95544,14000.0,365.0,True,,5,2023-12-19 01:03:55.763489024+00:00,117609.763489024,True
467,18,NGfpot1_2Is,2023-12-19 05:22:36.337806080+00:00,2023-12-17 11:00:12+00:00,548000,16,2023,Now,Howto & Style,FR,100319,9100.0,381.0,True,"['honeyshay', 'honey shay', 'Chaiyna', 'comores', 'lifestyle', 'beauté', 'vlog', 'famille', 'family game', 'habitue toi', 'Family', 'Family Games', 'Océane', 'Yoan', 'Yo4real']",5,2023-12-19 01:03:55.763489024+00:00,137023.763489024,True
468,19,W_l0npDNILY,2023-12-19 05:22:36.337806080+00:00,2023-12-17 13:00:31+00:00,2560000,17,966,Now,Gaming,FR,555690,42000.0,391.0,True,"['terracid', 'laink', 'wankil', 'lego', 'fortnite', 'minecraft', 'build', 'construction']",5,2023-12-19 01:03:55.763489024+00:00,129804.763489024,True
469,20,ziq9BzdRvwY,2023-12-19 05:22:36.337806080+00:00,2023-12-17 18:00:28+00:00,146000,18,3163,Now,Entertainment,FR,141471,6900.0,173.0,True,,5,2023-12-19 01:03:55.763489024+00:00,111807.763489024,True
470,21,TOIAdoDwYYs,2023-12-19 05:22:36.337806080+00:00,2023-12-17 09:30:05+00:00,230000,19,1207,Now,Gaming,FR,94921,8400.0,246.0,True,"['pokemon random', 'choisi ton starter', 'choisi ton pokemon', 'challenge pokemon', 'randomizer pokemon violet', 'randomizer pokemon ecarlate']",5,2023-12-19 01:03:55.763489024+00:00,142430.763489024,True
471,22,uKpgHMkjF_8,2023-12-19 05:22:36.337806080+00:00,2023-12-17 16:30:12+00:00,92100,20,1445,Now,Film & Animation,FR,55749,5400.0,337.0,False,"['film', 'films', 'chronique', 'cinema', 'saga', 'humour', 'analyse', 'box office', 'critique', 'resume', 'la suite de trop', 'video', 'youtube', 'critique cinema', 'critique de film', 'Cinéphile', 'Noel', 'Christmas', 'Aladdin', 'Le Roi Lion', 'La Belle et le Bete', 'Pocahontas', 'Disney', 'Le Retour de Jafar', 'Karime Debbache', 'Crossed', 'Chroma', 'Guillaume Cassar', 'Notserious', 'la petite sirene', 'mickey', 'La petite sirene 2', 'La Belle et le Clochard', 'La Belle et le Clochard 2', 'Le Bossu de Notre Dame', 'Cendrillon', 'PeterPan', 'Les 101 Dalmatiens', 'Cruella', 'Tarzan']",5,2023-12-19 01:03:55.763489024+00:00,117223.763489024,True
472,23,LY0Ll7LRYDI,2023-12-19 05:22:36.337806080+00:00,2023-12-17 17:09:58+00:00,5430000,21,953,Now,Entertainment,FR,776117,64000.0,4200.0,True,"['seb la frite', 'seb', 'ce mec', 'seblafrite', 'sebastien frit', 'histoire', 'incroyable', 'mystère', 'musique', 'documentaire', 'Tecktonik', 'danse electro', 'metropolis', 'rungis', 'teck tonik', 'story', 'France']",5,2023-12-19 01:03:55.763489024+00:00,114837.763489024,True
