,videoId,videoExactPublishDate,creatorSubscriberNumber,videoTrendsRanking,videoLengthSeconds,videoType,videoCategory,trendingCountry,exactViewNumber,numberLikes,numberOfComments,isCreatorVerified,videoKeywords,scanTimeStamp,Epoch,firstTrendingTime,timeToTrendSeconds,isTrend
694,LY0Ll7LRYDI,2023-12-17 17:09:58+00:00,5430000,19,953,Now,Entertainment,FR,778670,65000.0,4200.0,True,"['seb la frite', 'seb', 'ce mec', 'seblafrite', 'sebastien frit', 'histoire', 'incroyable', 'mystère', 'musique', 'documentaire', 'Tecktonik', 'danse electro', 'metropolis', 'rungis', 'teck tonik', 'story', 'France']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,114837.763489024,True
695,uKpgHMkjF_8,2023-12-17 16:30:12+00:00,92100,20,1445,Now,Film & Animation,FR,55944,5400.0,337.0,False,"['film', 'films', 'chronique', 'cinema', 'saga', 'humour', 'analyse', 'box office', 'critique', 'resume', 'la suite de trop', 'video', 'youtube', 'critique cinema', 'critique de film', 'Cinéphile', 'Noel', 'Christmas', 'Aladdin', 'Le Roi Lion', 'La Belle et le Bete', 'Pocahontas', 'Disney', 'Le Retour de Jafar', 'Karime Debbache', 'Crossed', 'Chroma', 'Guillaume Cassar', 'Notserious', 'la petite sirene', 'mickey', 'La petite sirene 2', 'La Belle et le Clochard', 'La Belle et le Clochard 2', 'Le Bossu de Notre Dame', 'Cendrillon', 'PeterPan', 'Les 101 Dalmatiens', 'Cruella', 'Tarzan']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,117223.763489024,True
696,ziq9BzdRvwY,2023-12-17 18:00:28+00:00,146000,21,3163,Now,Entertainment,FR,142754,7000.0,176.0,True,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,111807.763489024,True
697,lTmJJ3AGizk,2023-12-17 12:00:30+00:00,106000,22,1456,Now,Gaming,FR,97453,4500.0,267.0,False,"['jeux vidéo', 'gaming', 'clip', 'twitch', 'twitchfr', 'montage', 'best of', 'shorts', 'tiktok', 'humour', 'drole', 'wii sports', 'wii sports resort', 'matt', 'wii']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,133405.763489024,True
698,SG065LnQ08Q,2023-12-16 18:02:38+00:00,688000,23,1941,Now,Entertainment,FR,196150,14000.0,201.0,True,"['billy', 'rebeudeter', 'jeu', 'jeux', 'horreur', 'fears', 'to', 'fantom', 'fathom', 'live', 'twitch', 'rediff', 'rediffusion', 'react']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,198077.763489024,True
699,WG4FIkH6HU8,2023-12-17 17:00:10+00:00,412000,24,690,Now,Entertainment,FR,70129,4400.0,99.0,True,"['Ski', 'Freeride', 'extreme', 'Bimboes', 'Mickael', 'mickael bimboes', 'Freeride world tour', 'winteractivity', 'winter activity', 'winter', 'brutisode', 'snowboard', 'vtt', 'parapente', 'montagne', 'prank', 'scandale', 'backflip', 'freestyle', 'équipe', 'skiing', 'neige', 'film', 'avalanche', 'vlog', 'antagonist', 'gopro', 'dji', 'world', 'mtb', 'downhill', 'tricks', 'trick', 'fail', 'fails', 'best', 'chamonix', 'audi', 'yeah']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,115425.763489024,True
700,DmdcktG7vXM,2023-12-17 18:49:02+00:00,58500,25,167,Now,Music,FR,31445,4700.0,3200.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,108893.763489024,True
701,6X1Ko_TExuM,2023-12-16 11:45:00+00:00,34800,26,810,Now,Entertainment,FR,301389,5700.0,272.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,220735.763489024,True
702,gRb87CBRZ2o,2023-12-17 11:00:27+00:00,319000,27,1592,Now,Film & Animation,FR,58145,4500.0,353.0,True,"['Cinéma', 'Durendal', 'Film', 'Vlog', 'Critique', 'Super Mario Bros', 'The Movie', 'Le Film', 'Aaron Horvath', 'Michael Jelenic', 'Chris Pratt', 'Anya Taylor-Joy', 'Jack Black', 'Seth Rogen', 'Jeu Vidéo', 'Aventure', 'Action']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,137008.763489024,True
703,P0rMYaKFO7k,2023-12-17 16:00:01+00:00,253000,28,659,Now,Film & Animation,FR,58255,8400.0,537.0,True,"['Neuxs 6', 'Neuxs VI', 'Nexus 6', 'Science-Fiction', 'France', 'Metz', 'Blida', 'Fensch Toast', 'Science Fiction', 'Arnold Schwarzenegger', 'Linda Hamilton', 'Kyle Reese', 'T1000']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,119034.763489024,True
704,6oLB9vDNvI0,2023-12-15 17:47:00+00:00,2100000,29,394,Now,Entertainment,FR,704934,17000.0,621.0,True,"['booskap', 'booska-p', 'rap', 'hiphop', 'interview', 'freestyle', 'rap français', 'musique', 'jdr', 'rap fr', 'booska', 'booska p', 'la bul', 'jul', 'malik bentalha', 'malik bentalha sketch', ""mange moi l'ananas""]",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,285415.763489024,True
705,igsQae0v0HQ,2023-12-17 17:00:27+00:00,618000,30,1342,Now,Howto & Style,FR,179902,12000.0,103.0,True,['mayadorable'],2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,115408.763489024,True
706,jply2m0IoYs,2023-12-17 09:26:50+00:00,235000,31,104,Now,News & Politics,FR,131071,263.0,596.0,True,"['TF1', 'beauté', 'concours', 'feminism washing', 'france', 'féminisme', 'justice', 'miss', 'miss nord-pas-de-calais', 'média', 'police', 'sexisme', 'télévision', 'Ève Gilles']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,142625.763489024,True
707,icGwtYWesWw,2023-12-17 22:19:35+00:00,2040000,32,596,Now,Sports,FR,404032,8300.0,310.0,True,"['résumé', 'highlights', 'real', 'de', 'madrid', 'villarreal', 'jude', 'bellingham', 'brahim', 'diaz', 'rodrygo', 'vini', 'vinicius', 'junior', 'jr', 'endrick', 'luka', 'modric', 'la', 'liga', 'foot', 'football', 'club', 'fc']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,96260.763489024,True
708,spmAWUn0k40,2023-12-17 17:52:44+00:00,707000,33,859,Now,Sports,FR,86477,1500.0,76.0,True,"['champions cup', 'harlequins', 'rugby', 'sport', 'stade toulousain']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,112271.763489024,True
709,k51hM1cEgcs,2023-12-17 18:00:21+00:00,1030000,34,764,Now,Science & Technology,FR,75273,3100.0,123.0,True,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,111814.763489024,True
710,-3Xvyo_-Pyg,2023-12-17 11:26:56+00:00,605000,35,1494,Now,Entertainment,FR,39960,3300.0,87.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,135419.763489024,True
711,JGP98IDCrTc,2023-12-17 16:14:52+00:00,312000,36,784,Now,Science & Technology,FR,58848,6400.0,295.0,True,"['pixmob', 'coldplay', 'the weeknd', 'taylor swift', 'imagine dragons', 'lady gaga', 'bad bunny', 'elton john', 'wristband', 'infrarouge', 'menu', 'ecologique', 'concert', 'spectacle']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,118143.763489024,True
712,bOppj5rT2xA,2023-12-17 16:30:06+00:00,436000,37,673,Now,Entertainment,FR,39588,3500.0,44.0,True,"['FR', 'AlphaCast', 'Gameplay', 'Alfacast', 'France', 'Lynkus', 'Live', 'Twitch', 'Meilleurs moments', 'Best of', '35', 'Tablequest', 'Jeu vidéo', 'gameplay', 'drôle', 'blagues', 'rire', 'clips', 'Stream', 'Streaming', 'Alpha', 'Alfa', 'M4F', 'Ted', 'Eventis', 'Troma', 'Ted Etienne', 'AVAMIND', 'AVA', 'Gom4rt', 'Antoine Daniel', 'JDG', 'Mynthos', 'Joueur du Grenier', 'Dead Space', 'Grounded', 'Warhammer']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,117229.763489024,True
713,RrasC4E_1R8,2023-12-17 11:00:31+00:00,1130000,38,1048,Now,Entertainment,FR,106561,4700.0,261.0,True,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,137004.763489024,True
714,OBgUnwkPivg,2023-12-15 17:22:32+00:00,1950000,39,509,Now,People & Blogs,FR,866617,5800.0,658.0,False,"['guy marchand', 'hommage', 'patrick sébastien']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,286883.763489024,True
715,Mz-J5JPxxBI,2023-12-17 10:59:33+00:00,136000,40,888,Now,Music,FR,64253,4800.0,205.0,True,"['Beendo z', 'Retour à l’école', 'École', 'Élèves', 'Rap', 'Raplume', 'Interview', 'Interview Beendo Z', 'Au tableau']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,137062.763489024,True
716,mWacdcatC9o,2023-12-17 06:35:44+00:00,1400000,41,52,Now,Film & Animation,FR,2940913,213000.0,10000.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,152891.763489024,True
717,BYKz4ksSFFc,2023-12-17 11:00:12+00:00,116000,42,157,Now,Music,FR,56371,3500.0,131.0,False,"['rsko chanel bag parole', 'rsko chanel bag']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,137023.763489024,True
718,HCJ2WHNpQqc,2023-12-15 11:00:17+00:00,1200000,43,171,Now,Music,FR,513330,33000.0,937.0,False,"['PLK', 'Periph', 'périph', '92 93 94', 'polak']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,309818.763489024,True
719,BOQ1FdoBBmI,2023-12-16 08:59:24+00:00,850000,44,719,Now,Film & Animation,FR,251267,30000.0,1200.0,True,"['théorie', 'Chronik Fiction', 'Fabio Soares', 'Mike Zonnenberg', 'cinéma', 'web-série', 'série digitale', 'analyse', 'critique', 'film', 'chronique', 'berlin', 'lacasadepapel', 'netflix', 'berlin trailer', 'berlin bande annonce vf', 'berlin bande annonce fr']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,230671.763489024,True
720,sRtFQf5wQ-U,2023-12-17 23:21:13+00:00,395000,45,283,Now,People & Blogs,FR,151176,2300.0,300.0,True,"['2023/24', 'football', 'futebol', 'goals', 'golos', 'highlights', 'liga portugal', 'liga portugal betclic', 'liga portuguesa', 'portugal', 'portuguese league', 'primeira liga', 'resumo', 'season 23/24', 'soccer', 'sp:dt=2023-12-17T20:30:00Z', 'sp:li=port', 'sp:st=soccer', 'sp:ti:away=SLB', 'sp:ti:home=SCB', 'sp:ty=high']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,92562.763489024,True
721,5VojZY6p798,2023-12-17 14:49:09+00:00,916000,46,546,Now,Science & Technology,FR,63270,5100.0,347.0,True,"['TheiCollection', 'Studio TheiCollection', 'Setup TheiCollection', 'Apple', 'Tech', 'Roche Bobois', 'Polygonia Roche Bobois', 'Furtif Roche Bobois', 'Bureau Roche Bobois', 'Setup highTech', 'HighTech', 'Technologie', 'JB', 'Jojol', 'Gentil', 'Garçon', 'Astuces tournage', 'astuces', 'setup astuce', 'setup caméra', 'setup tech', 'studio tech', 'The Frame', 'Philips hue', 'Astuces Philips Hue']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,123286.763489024,True
722,qj9REJK5K3w,2023-12-17 19:53:37+00:00,2040000,47,835,Now,Sports,FR,202373,3000.0,232.0,True,"['coupe', 'du', 'monde', 'championnat', 'championnats', 'mondial', 'hand', 'handball', 'equipe', 'de', 'france', 'bleu', 'bleus', 'bleue', 'bleues', 'norvege', 'norway']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,105018.763489024,True
723,5jrMwhmYW1A,2023-12-14 15:56:41+00:00,158000,0,151,Recently Trending,Comedy,FR,934372,44000.0,2000.0,False,"['malik bentalha', 'encore', 'titanic', 'jamel comedy club', 'marrakech du rire', 'rendez-vous en terre inconnue', 'sketch', 'nouveau', 'spectacle', 'stand-up', 'entier', 'colors', 'jul', 'becan', 'show', 'sch', 'freeze corleone', 'haaarp', 'francais', 'fr', 'niska', 'tv', 'angele', 'kalash', 'chalgoumi', 'praud', 'cnews', ""l'heure de trop"", 'nouveau monde', 'pascal praud', ""l'heure des pros"", 'debat', 'islam', 'parodie', 'israel', 'palestine', 'djellaba', 'islamique', 'vetement', 'lastella', 'zemmour', 'comedy', 'comedie', 'humour', 'rap', 'freestyle', 'booska p', 'interview', 'fougasse', 'streaming', 'react', 'reaction', 'avis']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,378434.763489024,True
724,QdBZY2fkU-0,2023-12-04 23:07:10+00:00,10300000,1,90,Recently Trending,Gaming,FR,153307299,10000000.0,832000.0,True,"['Rockstar Games', 'Grand Theft Auto VI', 'GTAVI', 'GTA 6', 'GTA Six', 'Grand Theft Auto', 'GTA', 'Vice City', 'Leonida']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,1216605.763489024,True
725,LnW-DwBrWLk,2023-12-17 15:59:59+00:00,4000000,2,827,Recently Trending,Comedy,FR,504574,40000.0,561.0,True,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,119036.763489024,True
726,9gAADPMt1FU,2023-12-17 18:28:05+00:00,725000,3,1056,Recently Trending,Comedy,FR,346739,59000.0,1300.0,True,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,110150.763489024,True
727,K4GQRiuNpP0,2023-12-17 16:00:33+00:00,1990000,4,2773,Recently Trending,Howto & Style,FR,312133,13000.0,445.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,119002.763489024,True
728,6oLB9vDNvI0,2023-12-15 17:47:00+00:00,2100000,5,394,Recently Trending,Entertainment,FR,704934,17000.0,621.0,True,"['booskap', 'booska-p', 'rap', 'hiphop', 'interview', 'freestyle', 'rap français', 'musique', 'jdr', 'rap fr', 'booska', 'booska p', 'la bul', 'jul', 'malik bentalha', 'malik bentalha sketch', ""mange moi l'ananas""]",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,285415.763489024,True
729,HCJ2WHNpQqc,2023-12-15 11:00:17+00:00,1200000,6,171,Recently Trending,Music,FR,513330,33000.0,937.0,False,"['PLK', 'Periph', 'périph', '92 93 94', 'polak']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,309818.763489024,True
730,pFpjyAp8aJ0,2023-12-13 11:00:46+00:00,706000,7,7828,Recently Trending,Entertainment,FR,532797,19000.0,376.0,True,['Zack Nani'],2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,482589.763489024,True
731,zePFAZMUnbU,2023-12-08 17:18:08+00:00,4910000,8,2314,Recently Trending,Howto & Style,FR,2233907,76000.0,819.0,True,"['Fastgoodcuisine', 'Fastgood', 'Fastfood', 'Qui est', 'Qui est l’imposteur', 'l’imposteur', 'Plat piégé', 'Piégé', 'Qui est le menteur', 'Le menteur', ""qui est l'imposteur"", 'Qui Aura Le Plat Piégé ?', ""qui aura l'objet piégé"", 'challenge', 'Qui est l’imposteur ?', 'inox', 'inoxtag', 'inoxtag imposteur', 'inoxtag fastgoodcuisine', 'fastgoodcuisine inoxtag', 'fastgoodcuisine inox', 'gurky', 'gurky fast food', 'gurky fastgoodcuisine', 'tacos piégé', 'fastfood piégé', 'gurky le murky']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,891947.763489024,True
732,dh8XxY717Gw,2023-12-07 17:15:03+00:00,2500000,9,1740,Recently Trending,Autos & Vehicles,FR,3199525,324000.0,32000.0,True,"['vilebrequin', 'voiture', 'automobile', 'essai', 'test', 'vultech', 'vilbrequin', 'multipla', 'xantia', 'mécanique', ""dos d'âne"", 'dodane', 'dodane 130', 'dos dane 130', ""vilebrequin dos d'ane"", ""vilebrequin dos d'âne"", ""dos d'ane 170"", 'vilebrequin bus', 'drift', 'drole', 'fun', 'squeezie', 'amixem', 'joyca', '1000tipla', 'vilebrequin bourré', ""dos d'âne 170"", '1ÈRE 130', 'top gear', 'crash', 'accident', 'jump', 'drift bus', 'dodane 170', 'mcfly', 'fin vilebrequin', 'vilebrequin fini', 'arret vilebrequin', 'vilebrequin drama', 'vilebrequin fin', 'dernière video']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,978532.763489024,True
733,OBgUnwkPivg,2023-12-15 17:22:32+00:00,1950000,10,509,Recently Trending,People & Blogs,FR,866617,5800.0,658.0,False,"['guy marchand', 'hommage', 'patrick sébastien']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,286883.763489024,True
734,WB9wpwPVzyY,2023-12-08 17:00:37+00:00,6840000,11,229,Recently Trending,Music,FR,7516006,138000.0,1100.0,True,"['JuL', 'Alonzo', 'La fusion', 'Clip Officiel', 'La Route Est Longue', 'LREL']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,892998.763489024,True
735,aZOiDNzoeWQ,2023-12-17 10:17:24+00:00,9190000,12,1679,Recently Trending,Entertainment,FR,993812,64000.0,1700.0,True,"['michou', 'roue', 'tournes', 'souffres', 'vidéo', 'Tu']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,139591.763489024,True
736,oByOOqDerrM,2023-12-15 18:00:06+00:00,1150000,13,1800,Recently Trending,Entertainment,FR,396014,25000.0,328.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,284629.763489024,True
737,XE_IK7ouDuc,2023-12-07 23:00:18+00:00,96000,14,238,Recently Trending,Music,FR,2835152,66000.0,2100.0,False,"['dadju i love you', 'tayc i love you', ""et si je te dit que je t'aime"", 'dadju tayc', 'tayc dadju', 'dadju tayc album', 'tayc dadju album', 'projet commun tayc dadju', 'projet commun dadju tayc', 'tayc dadju album commun', 'dadju tayc album commun', 'tayc dadju paroles', 'dadju tayc paroles']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,957817.763489024,True
738,_Gv62FX9fFc,2023-12-07 17:30:05+00:00,53600,15,2669,Recently Trending,Entertainment,FR,1666408,52000.0,1000.0,False,"['Loris', 'giuliano', 'istanbul', 'station service', 'roman frayssinet', 'finale ldc', 'league des champions']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,977630.763489024,True
739,F8lPTlpThEo,2023-12-08 17:01:00+00:00,1310000,16,203,Recently Trending,Music,FR,1246029,63000.0,1500.0,False,"['Zola', 'Koba', 'Koba Ła D', 'Kobalad', 'zola x koba Ła d', 'zola feat koba Ła d', 'aller sans retour', 'allersansretour', 'tiakoxgazo', 'Tiago x gazo', 'mlgx', 'La melo est gangz', 'Tiakola feat gazo', 'Zola feat koba aller sans retour', 'zola feat koba Ła d aller sans retour', 'Zola - Koba LaD', 'TruthRecords', 'BMF', 'Truth Records', 'AWA', 'AWA GANG', 'KORE', 'GAZO TIAKOLA', 'ALBUM COMMUN', 'Tiakola - Gazo', 'Gazo Tiakola']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,892975.763489024,True
740,EUtsTZK0YuY,2023-12-15 16:00:14+00:00,627000,17,1106,Recently Trending,Entertainment,FR,778783,20000.0,1200.0,True,"['jai construit une piece secrete', 'jai construit une piece secrete dans ma maison de noel', 'jai construit une piece secrete maison', 'piece secrete maison', 'piece secrete maison de noel', 'piece secrete']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,291821.763489024,True
741,jclw_cAtcIg,2023-12-15 17:00:09+00:00,226000,18,171,Recently Trending,Music,FR,352707,25000.0,955.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,288226.763489024,True
742,WnBynfbm4e8,2023-12-13 22:30:33+00:00,985000,19,13791,Recently Trending,Sports,FR,685365,31000.0,109.0,True,"['foot', 'football', 'streaming', 'direct', 'match', 'sowdred', 'ligue des champions', 'champions league', 'ldc', 'paris saint germain', 'psg', 'paris', 'borussia dortmund', 'dortmund', 'psg dortmund', 'psg vs dortmund', 'paris dortmund', 'paris vs dortmund', 'paris sg dortmund', 'psg bvb', 'psg vs bvb', 'paris bvb', 'paris vs bvb', 'match en direct', 'matche en direct', 'match en direct aujourd-hui', 'psg dortmund live', 'psg bvb live', 'paris dortmund live', 'psg dortmund en direct', 'live psg dortmund', 'psg live', 'dortmund live', 'psg match']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,441202.763489024,True
743,TAKjuokhpyg,2023-12-15 17:00:02+00:00,4390000,20,214,Recently Trending,Music,FR,324159,16000.0,692.0,False,"['lacrim', 'fugazi', 'en attendant corleone', 'plk', 'plk periph', 'kaaris', 'ninho', 'kerchak ziak', 'kerchak', 'lacrim rap', 'rap francais', 'lacrim baby gang', 'lacrim album', 'rap fr', 'rap', 'tendance rap', 'jul', 'jul alonzo', 'gazo', 'tiakola', 'gazo tiakola', 'zola koba la d', 'zola', 'koba la d', 'jul sdm', 'sdm', 'timal zed', 'mayo ninho', 'pnl']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,288233.763489024,True
744,6X1Ko_TExuM,2023-12-16 11:45:00+00:00,34800,21,810,Recently Trending,Entertainment,FR,301389,5700.0,272.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,220735.763489024,True
745,YG3EhWlBaoI,2023-12-15 02:31:24+00:00,3230000,22,209,Recently Trending,Music,FR,10476802,704000.0,81000.0,False,"['Playboi Carti', '2024', 'I AM MUSIC', 'MUSIC']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,340351.763489024,True
746,H8xAfHCfrng,2023-12-14 17:36:15+00:00,3330000,23,148,Recently Trending,Music,FR,1021484,29000.0,1600.0,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,372460.763489024,True
747,0VRHcvALBTk,2023-12-15 07:00:00+00:00,195000,24,322,Recently Trending,Howto & Style,FR,465609,2100.0,,False,,2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,324235.763489024,True
748,InIdV5yM1WQ,2023-12-12 17:00:14+00:00,80800,25,2901,Recently Trending,Film & Animation,FR,732629,26000.0,625.0,True,"['Les produits laitiers', 'Amine', 'Billy', 'Ferme', 'Produits laitiers']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,547421.763489024,True
749,6I5Xg7gz2CM,2023-12-09 12:30:03+00:00,1300000,26,1890,Recently Trending,Entertainment,FR,832830,44000.0,1300.0,True,"['boucher', 'français', 'japon', 'viande', 'louis']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,822832.763489024,True
750,xu27rO4j1zc,2023-12-15 17:00:07+00:00,352000,27,180,Recently Trending,Music,FR,461394,8300.0,266.0,False,"['we renoi', 'WE RENOI', 'We Renoi - Guadalajara (Clip Officiel)', 'WE RENOI 2021', 'we renoi 2021', 'we renoi officiel', 'we renoi clip', 'we renoi rap français', 'we renoi nouveauté rap', 'we renoi rap', 'we renoi clip rap français', 'we renoi video clip']",2023-12-19 07:32:00.194941184+00:00,7,2023-12-19 01:03:55.763489024+00:00,288228.763489024,True
